,ask_price_0,ask_price_1,ask_price_2,ask_price_3,ask_price_4,ask_price_5,ask_price_6,ask_price_7,ask_price_8,ask_price_9,ask_size_0,ask_size_1,ask_size_2,ask_size_3,ask_size_4,ask_size_5,ask_size_6,ask_size_7,ask_size_8,ask_size_9,bid_price_0,bid_price_1,bid_price_2,bid_price_3,bid_price_4,bid_price_5,bid_price_6,bid_price_7,bid_price_8,bid_price_9,bid_size_0,bid_size_1,bid_size_2,bid_size_3,bid_size_4,bid_size_5,bid_size_6,bid_size_7,bid_size_8,bid_size_9
2022-03-02 13:25:00,43595.0,43595.5,43596.0,43596.5,43597.0,43597.5,43598.0,43599.0,43600.0,43600.5,71.944,3.007,0.064,1.011,0.874,0.646,0.879,0.033,0.39,0.163,43594.5,43588.0,43586.0,43582.0,43581.5,43581.0,43580.0,43579.5,43579.0,43578.5,0.665,0.11,0.05,0.556,1.62,0.93,0.045,0.005,0.077,0.001
2022-03-02 13:26:00,43667.5,43668.0,43669.0,43670.0,43671.5,43673.0,43674.0,43675.0,43677.0,43677.5,7.067,3.015,0.545,0.765,0.033,0.076,0.087,2.21,0.101,0.044,43667.0,43666.5,43666.0,43665.5,43665.0,43664.5,43664.0,43662.5,43662.0,43661.5,109.944,3.828,0.635,0.935,2.467,1.472,1.298,0.453,1.644,0.001
2022-03-02 13:27:00,43693.0,43693.5,43694.0,43694.5,43695.0,43695.5,43696.5,43697.5,43698.0,43698.5,25.04,3.0,0.004,0.011,0.181,0.002,1.228,0.04,0.481,0.04,43692.5,43692.0,43690.5,43690.0,43689.5,43689.0,43687.5,43687.0,43686.5,43686.0,108.557,3.0,1.585,4.847,0.803,1.132,0.04,0.695,1.059,0.424
2022-03-02 13:28:00,43681.5,43682.0,43682.5,43683.0,43683.5,43684.0,43685.0,43686.0,43687.0,43687.5,65.598,4.438,0.453,0.967,0.025,0.145,0.453,0.102,0.453,0.837,43681.0,43680.5,43680.0,43679.5,43678.0,43677.0,43675.0,43672.0,43671.0,43670.5,34.4,4.07,0.808,0.002,0.072,0.02,0.01,0.365,0.115,0.672
2022-03-02 13:29:00,43700.0,43700.5,43701.0,43701.5,43702.0,43702.5,43703.5,43704.0,43704.5,43705.0,19.017,4.5,1.147,0.144,0.699,0.403,0.001,0.192,0.076,0.268,43699.5,43699.0,43698.5,43697.5,43695.5,43695.0,43692.0,43691.5,43691.0,43690.5,91.854,4.0,0.3,0.022,0.425,0.378,2.244,0.041,3.26,0.899
2022-03-02 13:30:00,43750.5,43751.0,43752.0,43752.5,43753.0,43753.5,43754.0,43754.5,43755.0,43755.5,94.411,4.198,0.198,3.716,1.536,0.943,3.64,1.292,8.283,0.793,43750.0,43749.5,43748.5,43748.0,43742.5,43741.0,43740.0,43739.5,43739.0,43736.5,2.208,0.515,5.001,4.004,1.651,0.011,0.116,0.04,0.046,0.041
2022-03-02 13:31:00,43630.5,43631.0,43632.0,43633.0,43633.5,43634.0,43634.5,43635.0,43635.5,43636.0,83.659,4.0,3.0,0.943,0.68,3.0,5.197,6.873,1.326,0.718,43630.0,43629.5,43629.0,43627.5,43627.0,43626.0,43625.5,43625.0,43624.0,43623.0,13.093,0.005,0.003,0.021,1.02,0.07,0.038,1.869,0.945,0.001
2022-03-02 13:32:00,43537.5,43538.0,43540.0,43541.0,43543.0,43546.0,43549.5,43550.0,43551.0,43553.5,4.796,3.0,0.001,0.011,0.453,0.019,3.281,2.817,1.219,0.02,43537.0,43536.5,43535.5,43535.0,43534.5,43533.5,43532.5,43525.0,43524.5,43524.0,79.305,3.311,4.1,1.865,0.101,0.311,0.198,0.01,2.111,3.027
2022-03-02 13:33:00,43562.0,43562.5,43563.0,43563.5,43564.0,43564.5,43565.0,43565.5,43567.5,43568.0,105.676,17.138,0.971,0.132,1.001,4.327,0.781,1.262,1.248,0.001,43561.5,43558.5,43555.5,43555.0,43553.0,43552.5,43552.0,43550.0,43549.5,43547.5,0.101,0.22,0.109,2.076,0.008,0.064,0.503,1.496,1.019,0.453
2022-03-02 13:35:00,43501.0,43501.5,43502.0,43503.0,43506.0,43507.0,43507.5,43508.0,43508.5,43509.5,0.031,0.02,0.002,0.115,1.606,0.001,0.261,4.906,0.046,1.0,43500.5,43500.0,43499.5,43499.0,43496.0,43495.5,43494.0,43492.5,43492.0,43491.0,119.723,3.0,10.189,0.065,3.275,2.589,0.01,3.0,0.076,0.076
2022-03-02 13:36:00,43478.5,43479.0,43479.5,43480.0,43480.5,43482.0,43485.0,43485.5,43486.0,43487.0,13.802,0.02,0.05,4.512,4.0,0.01,0.051,0.667,0.046,3.0,43478.0,43477.5,43477.0,43476.5,43476.0,43475.5,43475.0,43474.0,43473.0,43471.0,106.452,5.571,2.439,1.028,1.28,0.392,0.576,0.509,0.115,3.276
2022-03-02 13:37:00,43475.5,43476.0,43478.5,43479.0,43481.0,43483.5,43484.0,43485.0,43485.5,43486.0,54.082,4.0,0.041,0.206,0.381,0.023,0.177,1.0,1.608,0.453,43475.0,43474.5,43474.0,43473.5,43473.0,43472.5,43472.0,43470.5,43470.0,43468.5,48.48,5.003,0.652,0.745,0.915,0.101,0.078,0.005,0.385,0.002
2022-03-02 13:38:00,43469.5,43470.0,43470.5,43471.0,43471.5,43472.0,43473.0,43473.5,43474.0,43474.5,111.447,3.095,3.099,1.2,0.325,5.879,0.35,0.01,2.181,0.099,43469.0,43468.5,43467.5,43466.0,43465.0,43462.0,43461.0,43460.0,43457.5,43456.5,20.745,3.0,0.004,0.06,0.034,0.566,0.047,0.878,0.472,0.016
2022-03-02 13:39:00,43487.5,43493.0,43494.5,43497.5,43498.0,43498.5,43500.0,43500.5,43501.0,43502.5,12.916,0.002,0.3,0.099,11.022,0.099,3.988,1.692,1.268,0.474,43487.0,43486.5,43486.0,43485.0,43483.5,43483.0,43482.5,43482.0,43481.0,43480.0,61.795,3.0,0.115,0.284,0.04,3.576,1.019,0.04,1.608,0.067
2022-03-02 13:40:00,43444.5,43445.0,43450.0,43453.5,43454.0,43454.5,43455.5,43457.0,43460.0,43460.5,1.689,0.118,0.61,0.453,3.741,0.97,0.453,1.61,0.011,1.839,43444.0,43443.5,43442.5,43442.0,43441.5,43441.0,43440.0,43439.5,43439.0,43438.0,103.338,3.001,0.306,0.039,0.02,0.054,0.478,0.087,0.041,0.007
2022-03-02 13:41:00,43400.5,43401.0,43402.0,43402.5,43403.0,43404.0,43404.5,43405.0,43405.5,43406.0,97.301,18.854,0.01,1.61,0.113,0.173,0.174,0.206,0.001,0.196,43400.0,43399.0,43398.5,43393.0,43389.0,43388.5,43388.0,43387.5,43386.5,43386.0,1.395,4.0,3.0,1.268,1.501,0.05,0.757,0.001,0.071,0.107
2022-03-02 13:42:00,43398.0,43398.5,43399.0,43399.5,43400.0,43400.5,43402.5,43403.0,43403.5,43404.0,16.826,3.0,0.005,0.001,9.489,0.049,0.062,0.011,0.001,0.001,43397.5,43397.0,43396.5,43396.0,43395.5,43395.0,43394.5,43392.0,43391.5,43390.0,74.779,4.09,0.106,1.028,0.15,0.254,1.346,0.01,0.04,0.05
2022-03-02 13:43:00,43375.0,43375.5,43376.0,43376.5,43378.5,43379.0,43380.0,43380.5,43381.0,43381.5,53.037,4.0,0.046,0.099,0.099,0.125,0.004,0.025,3.3,2.0,43374.5,43374.0,43372.5,43372.0,43371.5,43371.0,43370.5,43370.0,43369.5,43369.0,58.297,4.0,0.099,0.32,0.96,0.095,0.171,0.981,1.434,0.04
2022-03-02 13:44:00,43400.0,43400.5,43401.5,43402.0,43403.0,43404.0,43405.0,43405.5,43406.0,43406.5,70.561,4.001,0.004,0.124,0.116,0.104,0.042,3.333,0.956,0.253,43399.5,43399.0,43398.5,43398.0,43397.5,43397.0,43395.5,43394.5,43392.5,43389.5,54.605,5.219,1.02,0.273,1.403,0.04,0.069,0.679,0.04,0.679
2022-03-02 13:46:00,43445.0,43445.5,43446.0,43447.0,43448.0,43448.5,43449.5,43450.5,43452.0,43452.5,65.342,3.0,0.391,0.116,2.412,1.569,0.415,0.005,3.377,1.574,43444.5,43444.0,43443.5,43443.0,43441.5,43441.0,43440.0,43439.0,43436.0,43434.0,42.227,0.078,0.003,0.02,0.1,0.143,0.001,0.001,0.3,0.1
2022-03-02 13:47:00,43482.0,43482.5,43484.0,43484.5,43485.0,43486.5,43488.0,43488.5,43489.0,43489.5,0.499,0.073,1.79,0.008,0.259,0.04,1.12,0.089,0.191,0.121,43481.5,43481.0,43480.5,43480.0,43479.5,43479.0,43478.5,43478.0,43476.5,43476.0,101.891,4.434,1.142,0.986,6.495,1.309,0.391,0.078,3.45,0.282
2022-03-02 13:48:00,43484.5,43485.0,43486.0,43488.0,43489.5,43490.0,43490.5,43491.5,43492.0,43493.5,69.066,4.011,0.405,0.172,0.534,2.247,1.517,1.053,1.239,0.734,43484.0,43483.5,43482.5,43482.0,43480.5,43480.0,43479.0,43477.5,43475.0,43473.5,26.13,3.001,0.034,1.147,0.058,0.416,0.223,0.04,0.148,0.01
2022-03-02 13:49:00,43505.0,43505.5,43506.0,43506.5,43507.0,43508.0,43509.0,43509.5,43510.0,43510.5,0.05,0.25,0.339,0.34,4.126,0.038,0.026,0.24,1.19,3.0,43504.5,43504.0,43502.0,43501.5,43501.0,43500.5,43500.0,43499.5,43499.0,43498.5,3.065,4.0,0.065,0.065,0.065,3.193,6.067,112.053,10.228,0.58
2022-03-02 13:50:00,43511.5,43512.0,43512.5,43513.0,43513.5,43514.5,43515.0,43515.5,43516.0,43516.5,85.376,7.065,0.46,1.084,1.928,5.819,6.654,6.307,1.472,1.472,43511.0,43510.5,43510.0,43509.5,43509.0,43506.5,43506.0,43505.0,43503.5,43502.0,8.061,0.004,1.465,0.758,0.003,0.01,0.005,0.1,0.06,0.564
2022-03-02 13:51:00,43488.5,43489.0,43489.5,43490.0,43490.5,43491.0,43491.5,43493.0,43494.0,43495.5,71.306,4.692,0.851,1.35,1.984,1.023,1.459,1.611,0.205,3.285,43488.0,43487.5,43485.5,43485.0,43484.5,43480.5,43480.0,43479.5,43479.0,43478.5,27.647,4.688,0.005,0.006,0.005,0.05,1.096,3.276,0.19,0.3
2022-03-02 13:52:00,43463.5,43464.0,43465.0,43466.0,43468.5,43469.0,43470.0,43470.5,43471.0,43471.5,84.178,3.02,1.611,1.732,3.276,0.05,0.298,1.954,0.526,0.888,43463.0,43462.5,43461.5,43460.5,43460.0,43459.0,43458.5,43458.0,43457.5,43457.0,42.871,3.001,0.138,0.25,0.152,0.515,0.484,0.842,0.795,1.088
2022-03-02 13:53:00,43474.5,43475.0,43475.5,43476.0,43476.5,43477.0,43477.5,43478.0,43478.5,43479.5,133.406,4.404,2.723,1.163,0.433,0.983,0.715,0.512,1.014,0.001,43474.0,43470.0,43469.5,43468.0,43464.5,43463.5,43463.0,43462.0,43461.5,43461.0,0.628,0.001,0.454,0.115,0.453,0.001,1.053,0.688,0.138,0.005
2022-03-02 13:54:00,43489.0,43489.5,43490.0,43491.0,43493.0,43493.5,43494.0,43494.5,43495.0,43496.5,46.367,4.0,0.029,0.04,0.04,1.22,0.042,0.453,1.026,1.007,43488.5,43488.0,43485.5,43485.0,43484.0,43483.0,43482.5,43482.0,43481.5,43481.0,84.139,3.0,0.3,1.973,0.4,0.01,0.5,0.828,3.405,0.862
2022-03-02 13:55:00,43478.0,43478.5,43479.0,43480.0,43481.5,43482.5,43483.5,43484.0,43485.0,43487.0,53.042,4.566,0.004,0.001,0.75,1.07,2.597,0.212,0.063,0.04,43477.5,43477.0,43476.5,43476.0,43475.5,43475.0,43474.0,43473.5,43472.0,43471.0,92.509,6.0,3.276,3.0,0.08,3.0,0.3,3.0,0.198,1.866
2022-03-02 13:57:00,43456.5,43457.0,43457.5,43458.0,43458.5,43459.0,43459.5,43460.0,43460.5,43461.0,86.346,4.056,0.624,0.06,2.805,2.703,0.325,2.656,0.399,0.094,43456.0,43455.0,43453.5,43452.0,43451.0,43450.0,43449.5,43449.0,43448.5,43447.0,43.227,0.021,4.0,0.04,0.04,0.003,0.142,0.02,0.3,0.001
2022-03-02 13:58:00,43420.5,43421.0,43423.5,43425.0,43425.5,43426.0,43426.5,43427.0,43427.5,43428.0,111.072,3.207,0.492,0.19,4.146,3.115,3.0,12.738,10.177,2.137,43420.0,43418.0,43417.5,43417.0,43416.0,43415.0,43414.5,43414.0,43413.0,43412.0,2.78,0.092,0.022,0.053,0.01,0.025,0.005,0.003,0.059,0.241
2022-03-02 13:59:00,43474.0,43475.5,43476.0,43479.0,43480.0,43480.5,43485.5,43486.0,43486.5,43487.0,22.038,3.2,3.0,0.143,0.001,2.962,0.04,1.267,0.065,0.04,43473.5,43473.0,43470.5,43470.0,43468.0,43467.5,43466.5,43466.0,43465.0,43464.5,38.279,5.608,0.046,0.089,0.23,6.945,0.5,0.001,0.941,0.45
2022-03-02 14:00:00,43561.5,43562.0,43563.5,43564.5,43565.5,43566.5,43568.0,43569.0,43569.5,43570.5,39.921,4.153,0.015,1.018,0.03,0.005,0.181,1.069,1.059,1.019,43561.0,43560.5,43560.0,43559.5,43558.5,43558.0,43557.5,43557.0,43556.5,43555.0,66.317,4.035,0.278,0.001,0.002,0.453,0.04,0.1,0.097,1.894
2022-03-02 14:01:00,43581.5,43582.0,43583.0,43584.0,43585.5,43586.0,43587.0,43590.0,43590.5,43593.0,63.588,3.0,0.115,0.002,0.04,0.04,0.037,1.28,1.171,0.113,43581.0,43580.5,43580.0,43579.5,43579.0,43577.5,43575.0,43574.5,43574.0,43572.5,61.843,4.0,1.501,0.072,0.066,0.02,0.1,0.035,0.105,0.04
2022-03-02 14:02:00,43636.0,43636.5,43637.0,43637.5,43638.0,43638.5,43639.0,43639.5,43640.0,43640.5,74.114,3.087,1.837,0.303,0.889,0.983,0.547,0.092,0.423,0.05,43635.5,43635.0,43634.5,43634.0,43632.5,43632.0,43631.5,43630.0,43629.5,43629.0,14.826,0.912,0.681,0.537,0.022,0.005,0.005,0.238,0.001,0.01
2022-03-02 14:03:00,43609.5,43610.0,43611.5,43613.0,43614.0,43615.0,43615.5,43616.0,43616.5,43617.0,118.032,4.113,0.001,0.37,1.729,0.001,0.001,0.044,2.983,0.507,43609.0,43608.5,43608.0,43607.5,43607.0,43606.0,43605.5,43604.0,43603.0,43602.0,22.017,3.0,0.025,0.375,0.424,0.002,0.053,1.295,0.076,0.096
