,ask_price_0,ask_price_1,ask_price_2,ask_price_3,ask_price_4,ask_price_5,ask_price_6,ask_price_7,ask_price_8,ask_price_9,ask_size_0,ask_size_1,ask_size_2,ask_size_3,ask_size_4,ask_size_5,ask_size_6,ask_size_7,ask_size_8,ask_size_9,bid_price_0,bid_price_1,bid_price_2,bid_price_3,bid_price_4,bid_price_5,bid_price_6,bid_price_7,bid_price_8,bid_price_9,bid_size_0,bid_size_1,bid_size_2,bid_size_3,bid_size_4,bid_size_5,bid_size_6,bid_size_7,bid_size_8,bid_size_9
2022-03-03 00:30:00,43998.34,43998.35,43999.72,44003.67,44004.13,44005.88,44005.89,44005.91,44007.22,44013.06,0.057,0.09,0.01,0.052,0.03455382,0.08868344,0.05478404,0.571,0.38804311,0.05,43982.54,43982.45,43980.1,43978.07,43970.71,43970.7,43966.82,43966.01,43963.9,43961.13,0.22521596,0.38553019,0.37006725,0.03437396,0.09405093,0.0404521,0.00568582,0.03396408,0.057,0.05680982
2022-03-03 00:30:00,43966.62,43966.73,43966.74,43971.46,43971.47,43971.66,43971.85,43971.86,43973.23,43973.32,0.09,0.01,0.057,0.07563776,0.05478404,1.075,0.39913019,0.37675963,0.0227403,0.02274028,43945.21,43944.44,43944.43,43944.41,43937.22,43936.49,43935.84,43935.82,43933.02,43928.21,0.052,0.01,0.36583666,0.36677215,0.07500984,0.057,0.15,0.05683048,0.02274208,0.22521596
2022-03-03 00:30:00,43954.38,43962.04,43962.05,43962.06,43966.72,43967.64,43967.65,43969.1,43969.16,43969.44,0.057,0.01,0.05478404,0.76352199,0.00568582,0.07824398,0.02274534,0.00201993,0.02274444,0.571,43934.99,43934.23,43934.22,43934.2,43934.19,43933.39,43932.07,43928.38,43928.37,43928.31,0.052,0.01,0.22521596,0.39929005,0.3802226,0.02274345,0.03462434,0.0794386,0.057,0.02274612
2022-03-03 00:30:00,43939.48,43939.49,43941.67,43943.14,43943.19,43944.27,43944.33,43944.84,43948.61,43948.62,0.057,0.09,0.05478404,0.02275828,0.02275824,0.48083362,0.47609536,0.01,0.07753943,0.052,43925.33,43924.48,43920.43,43911.8,43911.79,43909.34,43909.17,43905.68,43904.88,43904.87,0.36044652,0.36572171,0.03458635,0.07753943,0.15,0.03405489,0.02375272,0.057,0.01408411,0.22521596
2022-03-03 00:34:00,43925.54,43926.11,43926.12,43932.01,43932.02,43932.03,43932.05,43934.31,43934.88,43935.08,0.09,0.057,0.09,0.09226142,0.05478404,0.37811734,0.052,0.00568582,0.03393522,0.39484706,43906.19,43906.18,43905.87,43905.75,43903.43,43899.54,43899.53,43899.51,43896.31,43895.44,0.01,0.36016106,0.04,0.03402402,0.052,0.22521596,0.39809036,0.15,0.02276361,0.02276401
2022-03-03 00:34:00,43926.74,43928.93,43928.94,43931.64,43931.65,43933.31,43933.33,43933.36,43934.86,43934.87,0.09,0.1,0.09,0.02276479,0.02276479,0.01,0.05478404,0.39530028,0.08581176,0.38881014,43910.74,43910.56,43910.52,43897.73,43897.72,43895.51,43894.27,43893.79,43893.54,43893.53,0.04,0.36287298,0.38676228,0.08116431,0.04552584,0.05,0.03397042,0.00202754,0.22521596,0.571
2022-03-03 00:34:00,43920.99,43921.0,43921.01,43923.6,43927.16,43927.17,43927.18,43927.19,43927.89,43927.9,0.09,0.057,0.09,0.052,0.09129866,0.05478404,0.37840762,0.37325144,0.052,0.02276634,43900.38,43899.41,43899.4,43899.39,43898.28,43891.19,43891.18,43889.97,43889.94,43889.46,0.052,0.23521596,0.75988966,0.15,0.00568582,0.09129866,0.03459454,0.02276657,0.02276658,0.057
2022-03-03 00:34:00,43945.99,43948.18,43948.19,43949.52,43949.53,43950.22,43950.53,43950.72,43950.74,43951.06,0.09,0.05478404,0.09,0.06486012,0.02275538,0.45133263,0.052,0.01,0.46020846,0.05118557,43931.39,43928.31,43927.1,43927.09,43927.08,43924.56,43921.09,43918.16,43918.15,43916.33,0.03403434,0.04,0.01,0.22521596,0.77474338,0.057,0.00568582,0.06486012,0.03487479,0.15
2022-03-03 00:34:00,43948.89,43951.07,43951.08,43952.07,43952.08,43952.12,43952.28,43953.07,43956.82,43956.84,0.09,0.01,0.04550896,0.07901525,0.09,0.03384253,0.04186287,0.057,0.0323732,0.052,43927.92,43927.91,43927.08,43925.64,43921.65,43919.91,43919.72,43919.71,43915.37,43914.64,0.01,0.2476268,0.77474338,0.04,0.057,0.45041242,0.07925715,0.45600457,0.0340967,0.02275384
2022-03-03 00:37:00,43939.64,43944.24,43944.25,43947.09,43947.1,43948.07,43949.85,43949.94,43949.95,43950.27,0.09,0.01,0.057,0.04174436,0.38146915,0.39044537,0.38202657,0.06681835,0.38298633,0.0349866,43924.68,43924.67,43921.56,43916.66,43915.95,43915.94,43912.28,43912.23,43911.62,43910.67,0.01,0.75906315,0.04,0.23825564,0.11591602,0.48681958,0.02275587,0.02275589,0.057,0.15
